Statistical Period,Global Irradiation (kWh/㎡),Average Temperature(°C),Theoretical Yield (kWh),PV Yield (kWh), Inverter Yield (kWh),Export (kWh),Consumed (kWh),Loss Due to Export Limitation (kWh),Loss Due to Export Limitation(PKR),Revenue (PKR),Device Name
2022-03-24 20:00:00,0.0,28.158,0.0,0.0,0.0,0.06,0.0,0,0,0.696,PC Lahore
2022-03-24 21:00:00,0.0,27.492,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-03-24 22:00:00,0.0,26.458,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-03-24 23:00:00,0.0,26.075,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-03-25 00:00:00,0.0,25.433,0.0,0.0,0.0,0.09,0.0,0,0,1.044,PC Lahore
2022-03-25 01:00:00,0.0,24.542,0.0,0.0,0.0,0.14,0.0,0,0,1.624,PC Lahore
2022-03-25 02:00:00,0.0,23.875,0.0,0.0,0.0,0.32,0.0,0,0,3.712,PC Lahore
2022-03-25 03:00:00,0.0,23.808,0.0,0.0,0.0,0.34,0.0,0,0,3.944,PC Lahore
2022-03-25 04:00:00,0.0,23.258,0.0,0.0,0.0,0.32,0.0,0,0,3.712,PC Lahore
2022-03-25 05:00:00,0.0,22.767,0.0,0.09,0.09,0.19,0.0,0,0,2.204,PC Lahore
2022-03-25 06:00:00,0.044,22.975,15.423,9.93,9.93,8.85,1.08,0,0,102.66,PC Lahore
2022-03-25 07:00:00,0.171,25.025,59.941,40.81,40.81,40.92,0.0,0,0,474.672,PC Lahore
2022-03-25 08:00:00,0.342,26.675,119.881,91.34,91.34,90.91,0.4300000000000068,0,0,1054.556,PC Lahore
2022-03-25 09:00:00,0.508,29.05,178.069,145.42,145.42,145.6,0.0,0,0,1688.96,PC Lahore
2022-03-25 10:00:00,0.631,30.775,221.184,184.45,184.45,185.09,0.0,0,0,2147.044,PC Lahore
2022-03-25 11:00:00,0.617,31.725,216.277,193.77,193.77,195.39,0.0,0,0,2266.524,PC Lahore
2022-03-25 12:00:00,0.706,32.308,247.474,205.6,205.6,206.59,0.0,0,0,2396.444,PC Lahore
2022-03-25 13:00:00,0.679,32.9,238.01,195.18,195.18,196.33,0.0,0,0,2277.428,PC Lahore
2022-03-25 14:00:00,0.564,33.083,197.699,156.06,156.06,156.53,0.0,0,0,1815.748,PC Lahore
2022-03-25 15:00:00,0.425,32.608,148.975,109.48,109.48,109.57,0.0,0,0,1271.012,PC Lahore
2022-03-25 16:00:00,0.253,32.267,88.684,54.21,54.21,52.93,1.2800000000000011,0,0,613.988,PC Lahore
2022-03-25 17:00:00,0.067,31.042,23.486,11.95,11.95,11.36,0.5899999999999999,0,0,131.776,PC Lahore
2022-03-25 18:00:00,0.001,29.467,0.351,0.13,0.13,0.13,0.0,0,0,1.508,PC Lahore
2022-03-25 19:00:00,0.0,28.45,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-03-25 20:00:00,0.0,28.092,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-03-25 21:00:00,0.0,27.367,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-03-25 22:00:00,0.0,26.6,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-03-25 23:00:00,0.0,25.925,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-03-26 00:00:00,0.0,25.033,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-03-26 01:00:00,0.0,24.417,0.0,0.0,0.0,0.13,0.0,0,0,1.508,PC Lahore
2022-03-26 02:00:00,0.0,23.508,0.0,0.0,0.0,0.19,0.0,0,0,2.204,PC Lahore
2022-03-26 03:00:00,0.0,22.975,0.0,0.0,0.0,0.16,0.0,0,0,1.856,PC Lahore
2022-03-26 04:00:00,0.0,22.958,0.0,0.0,0.0,0.16,0.0,0,0,1.856,PC Lahore
2022-03-26 05:00:00,0.001,22.025,0.351,0.13,0.13,0.14,0.0,0,0,1.624,PC Lahore
2022-03-26 06:00:00,0.046,22.333,16.124,10.31,10.31,9.86,0.45000000000000107,0,0,114.376,PC Lahore
2022-03-26 07:00:00,0.17,25.042,59.59,40.57,40.57,39.47,1.1000000000000014,0,0,457.852,PC Lahore
2022-03-26 08:00:00,0.341,27.575,119.531,90.1,90.1,90.31,0.0,0,0,1047.596,PC Lahore
2022-03-26 09:00:00,0.517,29.775,181.224,147.14,147.14,147.39,0.0,0,0,1709.724,PC Lahore
2022-03-26 10:00:00,0.664,31.525,232.752,193.94,193.94,194.64,0.0,0,0,2257.824,PC Lahore
2022-03-26 11:00:00,0.739,32.742,259.042,216.85,216.85,217.78,0.0,0,0,2526.248,PC Lahore
2022-03-26 12:00:00,0.754,33.675,264.3,220.7,220.7,221.38,0.0,0,0,2568.008,PC Lahore
2022-03-26 13:00:00,0.722,34.392,253.083,207.22,207.22,207.89,0.0,0,0,2411.524,PC Lahore
2022-03-26 14:00:00,0.626,34.492,219.432,173.78,173.78,174.79,0.0,0,0,2027.564,PC Lahore
2022-03-26 15:00:00,0.472,34.45,165.45,121.89,121.89,121.23,0.6599999999999966,0,0,1406.268,PC Lahore
2022-03-26 16:00:00,0.261,33.933,91.488,56.01,56.01,54.57,1.4399999999999977,0,0,633.012,PC Lahore
2022-03-26 17:00:00,0.072,32.575,25.238,12.75,12.75,11.44,1.3100000000000005,0,0,132.704,PC Lahore
2022-03-26 18:00:00,0.001,31.15,0.351,0.14,0.14,0.17,0.0,0,0,1.972,PC Lahore
2022-03-26 19:00:00,0.0,29.975,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-03-26 20:00:00,0.0,28.742,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-03-26 21:00:00,0.0,28.675,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-03-26 22:00:00,0.0,27.842,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-03-26 23:00:00,0.0,27.075,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-03-27 00:00:00,0.0,25.783,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-03-27 01:00:00,0.0,25.025,0.0,0.0,0.0,0.06,0.0,0,0,0.696,PC Lahore
2022-03-27 02:00:00,0.0,24.15,0.0,0.0,0.0,0.03,0.0,0,0,0.348,PC Lahore
2022-03-27 03:00:00,0.0,23.633,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-03-27 04:00:00,0.0,23.433,0.0,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-03-27 05:00:00,0.001,23.883,0.351,0.19,0.19,0.17,0.01999999999999999,0,0,1.972,PC Lahore
2022-03-27 06:00:00,0.046,24.15,16.124,10.61,10.61,8.88,1.7299999999999986,0,0,103.008,PC Lahore
2022-03-27 07:00:00,0.158,27.417,55.384,38.65,38.65,37.14,1.509999999999998,0,0,430.824,PC Lahore
2022-03-27 08:00:00,0.333,31.083,116.726,86.92,86.92,86.66,0.2600000000000051,0,0,1005.256,PC Lahore
2022-03-27 09:00:00,0.505,33.45,177.018,140.26,140.26,141.1,0.0,0,0,1636.76,PC Lahore
2022-03-27 10:00:00,0.609,35.0,213.473,172.04,172.04,172.29,0.0,0,0,1998.564,PC Lahore
2022-03-27 11:00:00,0.708,35.4,248.175,203.4,203.4,203.87,0.0,0,0,2364.892,PC Lahore
2022-03-27 12:00:00,0.726,35.858,254.485,207.79,207.79,208.5,0.0,0,0,2418.6,PC Lahore
2022-03-27 13:00:00,0.732,36.025,256.588,207.41,207.41,208.49,0.0,0,0,2418.484,PC Lahore
2022-03-27 14:00:00,0.619,36.625,216.978,167.9,167.9,167.86,0.03999999999999204,0,0,1947.176,PC Lahore
2022-03-27 15:00:00,0.469,36.492,164.399,117.9,117.9,116.64,1.2600000000000051,0,0,1353.024,PC Lahore
2022-03-27 16:00:00,0.253,35.808,88.684,54.17,54.17,52.59,1.5799999999999983,0,0,610.044,PC Lahore
2022-03-27 17:00:00,0.063,33.458,22.083,12.64,12.64,11.85,0.7900000000000009,0,0,137.46,PC Lahore
2022-03-27 18:00:00,0.0,31.717,0.0,0.14,0.14,0.12,0.020000000000000018,0,0,1.392,PC Lahore
2022-03-27 19:00:00,0.0,30.692,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-03-27 20:00:00,0.0,29.817,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-03-27 21:00:00,0.0,28.808,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-03-27 22:00:00,0.0,27.35,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-03-27 23:00:00,0.0,25.8,0.0,0.0,0.0,0.16,0.0,0,0,1.856,PC Lahore
2022-03-28 00:00:00,0.0,25.25,0.0,0.0,0.0,0.14,0.0,0,0,1.624,PC Lahore
2022-03-28 01:00:00,0.0,24.833,0.0,0.0,0.0,0.16,0.0,0,0,1.856,PC Lahore
2022-03-28 02:00:00,0.0,24.358,0.0,0.0,0.0,0.16,0.0,0,0,1.856,PC Lahore
2022-03-28 03:00:00,0.0,23.867,0.0,0.0,0.0,0.16,0.0,0,0,1.856,PC Lahore
2022-03-28 04:00:00,0.0,23.15,0.0,0.0,0.0,0.16,0.0,0,0,1.856,PC Lahore
2022-03-28 05:00:00,0.001,22.467,0.351,0.16,0.16,0.25,0.0,0,0,2.9,PC Lahore
2022-03-28 06:00:00,0.046,22.55,16.124,11.13,11.13,9.35,1.7800000000000011,0,0,108.46,PC Lahore
2022-03-28 07:00:00,0.167,24.308,58.539,41.06,41.06,38.15,2.9100000000000037,0,0,442.54,PC Lahore
2022-03-28 08:00:00,0.339,27.475,118.83,89.08,89.08,88.33,0.75,0,0,1024.628,PC Lahore
2022-03-28 09:00:00,0.515,30.242,180.523,144.72,144.72,145.43,0.0,0,0,1686.988,PC Lahore
2022-03-28 10:00:00,0.651,32.1,228.195,187.94,187.94,189.06,0.0,0,0,2193.096,PC Lahore
2022-03-28 11:00:00,0.653,33.733,228.896,204.28,204.28,203.88,0.4000000000000057,0,0,2365.008,PC Lahore
2022-03-28 12:00:00,0.744,34.875,260.794,213.66,213.66,214.7,0.0,0,0,2490.52,PC Lahore
2022-03-28 13:00:00,0.701,35.45,245.722,199.96,199.96,201.07,0.0,0,0,2332.412,PC Lahore
2022-03-28 14:00:00,0.603,35.867,211.37,166.0,166.0,166.18,0.0,0,0,1927.688,PC Lahore
2022-03-28 15:00:00,0.446,35.917,156.336,113.49,113.49,112.67,0.8199999999999932,0,0,1306.972,PC Lahore
2022-03-28 16:00:00,0.255,35.317,89.385,54.48,54.48,52.8,1.6799999999999997,0,0,612.48,PC Lahore
2022-03-28 17:00:00,0.072,33.5,25.238,13.14,13.14,11.69,1.450000000000001,0,0,135.604,PC Lahore
2022-03-28 18:00:00,0.001,32.092,0.351,0.22,0.22,0.19,0.03,0,0,2.204,PC Lahore
2022-03-28 19:00:00,0.0,30.683,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-03-28 20:00:00,0.0,30.392,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-03-28 21:00:00,0.0,28.75,0.0,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-03-28 22:00:00,0.0,27.917,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-03-28 23:00:00,0.0,27.6,0.0,0.0,0.0,0.05,0.0,0,0,0.58,PC Lahore
2022-03-29 00:00:00,0.0,27.025,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-03-29 01:00:00,0.0,25.65,0.0,0.0,0.0,0.11,0.0,0,0,1.276,PC Lahore
2022-03-29 02:00:00,0.0,24.7,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-03-29 03:00:00,0.0,24.208,0.0,0.0,0.0,0.11,0.0,0,0,1.276,PC Lahore
2022-03-29 04:00:00,0.0,23.992,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-03-29 05:00:00,0.001,22.8,0.351,0.23,0.23,0.29,0.0,0,0,3.364,PC Lahore
2022-03-29 06:00:00,0.049,23.525,17.176,11.6,11.6,9.98,1.6199999999999992,0,0,115.768,PC Lahore
2022-03-29 07:00:00,0.176,26.283,61.693,42.62,42.62,41.69,0.9299999999999997,0,0,483.604,PC Lahore
2022-03-29 08:00:00,0.341,31.375,119.531,89.79,89.79,87.45,2.3400000000000034,0,0,1014.42,PC Lahore
2022-03-29 09:00:00,0.508,33.333,178.069,142.93,142.93,142.46,0.46999999999999886,0,0,1652.536,PC Lahore
2022-03-29 10:00:00,0.572,34.433,200.503,179.9,179.9,180.56,0.0,0,0,2094.496,PC Lahore
2022-03-29 11:00:00,0.708,36.108,248.175,199.94,199.94,200.1,0.0,0,0,2321.16,PC Lahore
2022-03-29 12:00:00,0.699,36.567,245.02,197.78,197.78,198.04,0.0,0,0,2297.264,PC Lahore
2022-03-29 13:00:00,0.628,37.055,220.133,173.8,173.8,175.2,0.0,0,0,2032.32,PC Lahore
2022-03-29 14:00:00,0.556,37.142,194.895,149.06,149.06,148.2,0.8600000000000136,0,0,1719.12,PC Lahore
2022-03-29 15:00:00,0.415,37.283,145.47,103.76,103.76,104.1,0.0,0,0,1207.56,PC Lahore
2022-03-29 16:00:00,0.201,36.133,70.457,44.66,44.66,44.56,0.09999999999999432,0,0,516.896,PC Lahore
2022-03-29 17:00:00,0.056,34.758,19.63,11.58,11.58,10.29,1.290000000000001,0,0,119.364,PC Lahore
2022-03-29 18:00:00,0.001,32.692,0.351,0.15,0.15,0.12,0.03,0,0,1.392,PC Lahore
2022-03-29 19:00:00,0.0,31.025,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-03-29 20:00:00,0.0,30.033,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-03-29 21:00:00,0.0,30.058,0.0,0.0,0.0,0.09,0.0,0,0,1.044,PC Lahore
2022-03-29 22:00:00,0.0,29.033,0.0,0.0,0.0,0.13,0.0,0,0,1.508,PC Lahore
2022-03-29 23:00:00,0.0,27.582,0.0,0.0,0.0,0.08,0.0,0,0,0.928,PC Lahore
2022-03-30 00:00:00,0.0,27.325,0.0,0.0,0.0,0.09,0.0,0,0,1.044,PC Lahore
2022-03-30 01:00:00,0.0,26.0,0.0,0.0,0.0,0.11,0.0,0,0,1.276,PC Lahore
2022-03-30 02:00:00,0.0,25.25,0.0,0.0,0.0,0.2,0.0,0,0,2.32,PC Lahore
2022-03-30 03:00:00,0.0,24.975,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2022-03-30 04:00:00,0.0,24.942,0.0,0.0,0.0,0.25,0.0,0,0,2.9,PC Lahore
2022-03-30 05:00:00,0.001,24.517,0.351,0.26,0.26,0.42,0.0,0,0,4.872,PC Lahore
2022-03-30 06:00:00,0.05,24.758,17.527,11.48,11.48,10.7,0.7800000000000011,0,0,124.12,PC Lahore
2022-03-30 07:00:00,0.166,26.8,58.188,40.2,40.2,39.51,0.6900000000000048,0,0,458.316,PC Lahore
2022-03-30 08:00:00,0.314,30.833,110.066,81.88,81.88,78.18,3.6999999999999886,0,0,906.888,PC Lahore
2022-03-30 09:00:00,0.479,32.225,167.904,133.37,133.37,133.92,0.0,0,0,1553.472,PC Lahore
2022-03-30 10:00:00,0.581,34.775,203.658,164.25,164.25,163.62,0.6299999999999955,0,0,1897.992,PC Lahore
2022-03-30 11:00:00,0.635,34.817,222.587,179.07,179.07,178.28,0.789999999999992,0,0,2068.048,PC Lahore
2022-03-30 12:00:00,0.588,35.583,206.112,170.66,170.66,155.24,15.419999999999987,0,0,1800.784,PC Lahore
2022-03-30 13:00:00,0.538,36.792,188.585,164.11,164.11,163.83,0.28000000000000114,0,0,1900.428,PC Lahore
2022-03-30 14:00:00,0.423,36.292,148.274,129.26,129.26,128.79,0.46999999999999886,0,0,1493.964,PC Lahore
2022-03-30 15:00:00,0.299,35.625,104.808,88.87,88.87,86.68,2.1899999999999977,0,0,1005.488,PC Lahore
2022-03-30 16:00:00,0.163,34.95,57.136,45.05,45.05,42.7,2.3499999999999943,0,0,495.32,PC Lahore
2022-03-30 17:00:00,0.047,33.7,16.475,12.54,12.54,8.19,4.35,0,0,95.004,PC Lahore
2022-03-30 18:00:00,0.001,32.158,0.351,0.17,0.17,0.22,0.0,0,0,2.552,PC Lahore
2022-03-30 20:00:00,0.0,30.467,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-03-30 21:00:00,0.0,29.575,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-03-30 22:00:00,0.0,28.458,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-03-30 23:00:00,0.0,27.983,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-03-31 00:00:00,0.0,27.3,0.0,0.0,0.0,0.06,0.0,0,0,0.696,PC Lahore
2022-03-31 01:00:00,0.0,27.2,0.0,0.0,0.0,0.05,0.0,0,0,0.58,PC Lahore
2022-03-31 02:00:00,0.0,26.642,0.0,0.0,0.0,0.05,0.0,0,0,0.58,PC Lahore
2022-03-31 03:00:00,0.0,25.817,0.0,0.0,0.0,0.06,0.0,0,0,0.696,PC Lahore
2022-03-31 04:00:00,0.0,25.583,0.0,0.0,0.0,0.03,0.0,0,0,0.348,PC Lahore
2022-03-31 05:00:00,0.001,24.5,0.351,0.3,0.3,0.27,0.02999999999999997,0,0,3.132,PC Lahore
2022-03-31 06:00:00,0.043,24.95,15.073,12.12,12.12,11.99,0.129999999999999,0,0,139.084,PC Lahore
2022-03-31 07:00:00,0.168,26.383,58.889,49.35,49.35,37.48,11.870000000000005,0,0,434.768,PC Lahore
2022-03-31 08:00:00,0.314,29.245,110.066,98.94,98.94,95.3,3.6400000000000006,0,0,1105.48,PC Lahore
2022-03-31 09:00:00,0.513,31.658,179.822,162.52,162.52,162.76,0.0,0,0,1888.016,PC Lahore
2022-03-31 10:00:00,0.628,33.083,220.133,201.32,201.32,201.77,0.0,0,0,2340.532,PC Lahore
2022-03-31 11:00:00,0.688,33.983,241.165,219.63,219.63,220.53,0.0,0,0,2558.148,PC Lahore
2022-03-31 12:00:00,0.733,34.4,256.938,232.28,232.28,233.99,0.0,0,0,2714.284,PC Lahore
2022-03-31 13:00:00,0.715,34.783,250.629,224.39,224.39,225.44,0.0,0,0,2615.104,PC Lahore
2022-03-31 14:00:00,0.64,35.6,224.339,195.84,195.84,197.04,0.0,0,0,2285.664,PC Lahore
2022-03-31 15:00:00,0.496,35.617,173.863,143.77,143.77,144.52,0.0,0,0,1676.432,PC Lahore
2022-03-31 16:00:00,0.306,35.067,107.262,74.95,74.95,73.77,1.1800000000000068,0,0,855.732,PC Lahore
2022-03-31 17:00:00,0.103,33.975,36.105,17.77,17.77,15.85,1.92,0,0,183.86,PC Lahore
2022-03-31 18:00:00,0.001,32.008,0.351,0.29,0.29,0.3,0.0,0,0,3.48,PC Lahore
2022-03-31 19:00:00,0.0,30.808,0.0,0.0,0.0,0.01,0.0,0,0,0.116,PC Lahore
2022-03-31 20:00:00,0.0,29.642,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-03-31 21:00:00,0.0,28.708,0.0,0.0,0.0,0.04,0.0,0,0,0.464,PC Lahore
2022-03-31 22:00:00,0.0,27.433,0.0,0.0,0.0,0.05,0.0,0,0,0.58,PC Lahore
2022-03-31 23:00:00,0.0,26.858,0.0,0.0,0.0,0.06,0.0,0,0,0.696,PC Lahore
2022-04-01 00:00:00,0.0,25.908,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-04-01 01:00:00,0.0,25.233,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-04-01 02:00:00,0.0,24.475,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-04-01 03:00:00,0.0,23.408,0.0,0.0,0.0,0.09,0.0,0,0,1.044,PC Lahore
2022-04-01 04:00:00,0.0,22.667,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-04-01 05:00:00,0.002,21.758,0.701,0.48,0.48,0.56,0.0,0,0,6.496,PC Lahore
2022-04-01 06:00:00,0.054,22.2,18.929,13.81,13.81,10.53,3.280000000000001,0,0,122.148,PC Lahore
2022-04-01 07:00:00,0.188,25.283,65.9,54.42,54.42,50.49,3.9299999999999997,0,0,585.684,PC Lahore
2022-04-01 08:00:00,0.357,29.025,125.139,108.45,108.45,106.97,1.480000000000004,0,0,1240.852,PC Lahore
2022-04-01 09:00:00,0.539,30.45,188.936,171.89,171.89,172.82,0.0,0,0,2004.712,PC Lahore
2022-04-01 10:00:00,0.674,32.025,236.257,216.87,216.87,217.27,0.0,0,0,2520.332,PC Lahore
2022-04-01 11:00:00,0.749,34.175,262.547,238.18,238.18,239.14,0.0,0,0,2774.024,PC Lahore
2022-04-01 12:00:00,0.778,35.125,272.712,244.45,244.45,245.95,0.0,0,0,2853.02,PC Lahore
2022-04-01 13:00:00,0.752,35.933,263.599,233.93,233.93,232.71,1.2199999999999989,0,0,2699.436,PC Lahore
2022-04-01 14:00:00,0.664,36.533,232.752,200.51,200.51,202.29,0.0,0,0,2346.564,PC Lahore
2022-04-01 15:00:00,0.514,36.525,180.172,146.7,146.7,146.41,0.28999999999999204,0,0,1698.356,PC Lahore
2022-04-01 16:00:00,0.321,36.175,112.52,77.05,77.05,75.47,1.5799999999999983,0,0,875.452,PC Lahore
2022-04-01 17:00:00,0.103,34.892,36.105,17.55,17.55,16.33,1.2200000000000024,0,0,189.428,PC Lahore
2022-04-01 18:00:00,0.002,32.875,0.701,0.34,0.34,0.22,0.12000000000000002,0,0,2.552,PC Lahore
2022-04-01 19:00:00,0.0,31.567,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-01 20:00:00,0.0,30.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-01 21:00:00,0.0,29.433,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-01 22:00:00,0.0,27.833,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-01 23:00:00,0.0,27.358,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-02 00:00:00,0.0,26.933,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-02 01:00:00,0.0,26.175,0.0,0.0,0.0,0.09,0.0,0,0,1.044,PC Lahore
2022-04-02 02:00:00,0.0,25.617,0.0,0.0,0.0,0.05,0.0,0,0,0.58,PC Lahore
2022-04-02 03:00:00,0.0,25.342,0.0,0.0,0.0,0.06,0.0,0,0,0.696,PC Lahore
2022-04-02 04:00:00,0.0,23.933,0.0,0.0,0.0,0.03,0.0,0,0,0.348,PC Lahore
2022-04-02 05:00:00,0.002,22.575,0.701,0.68,0.68,0.61,0.07000000000000006,0,0,7.076,PC Lahore
2022-04-02 06:00:00,0.06,23.9,21.032,14.38,14.38,12.72,1.6600000000000001,0,0,147.552,PC Lahore
2022-04-02 07:00:00,0.192,26.742,67.302,54.75,54.75,52.46,2.289999999999999,0,0,608.536,PC Lahore
2022-04-02 08:00:00,0.37,29.758,129.696,110.05,110.05,109.19,0.8599999999999994,0,0,1266.604,PC Lahore
2022-04-02 09:00:00,0.559,31.242,195.946,172.07,172.07,172.43,0.0,0,0,2000.188,PC Lahore
2022-04-02 10:00:00,0.691,32.708,242.216,216.63,216.63,217.88,0.0,0,0,2527.408,PC Lahore
2022-04-02 11:00:00,0.772,33.933,270.609,242.92,242.92,243.11,0.0,0,0,2820.076,PC Lahore
2022-04-02 12:00:00,0.789,35.858,276.568,246.09,246.09,247.37,0.0,0,0,2869.492,PC Lahore
2022-04-02 13:00:00,0.743,36.458,260.444,227.87,227.87,229.33,0.0,0,0,2660.228,PC Lahore
2022-04-02 14:00:00,0.644,36.908,225.741,191.51,191.51,192.03,0.0,0,0,2227.548,PC Lahore
2022-04-02 15:00:00,0.493,36.583,172.811,137.88,137.88,138.53,0.0,0,0,1606.948,PC Lahore
2022-04-02 16:00:00,0.3,35.808,105.159,70.98,70.98,69.1,1.8800000000000097,0,0,801.56,PC Lahore
2022-04-02 17:00:00,0.09,34.05,31.548,16.43,16.43,15.02,1.4100000000000001,0,0,174.232,PC Lahore
2022-04-02 18:00:00,0.001,32.133,0.351,0.35,0.35,0.33,0.019999999999999962,0,0,3.828,PC Lahore
2022-04-02 19:00:00,0.0,31.275,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-02 20:00:00,0.0,30.7,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-02 21:00:00,0.0,29.917,0.0,0.0,0.0,0.03,0.0,0,0,0.348,PC Lahore
2022-04-02 22:00:00,0.0,29.083,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-04-02 23:00:00,0.0,27.633,0.0,0.0,0.0,0.02,0.0,0,0,0.232,PC Lahore
2022-04-03 00:00:00,0.0,26.85,0.0,0.0,0.0,0.06,0.0,0,0,0.696,PC Lahore
2022-04-03 01:00:00,0.0,25.408,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-04-03 02:00:00,0.0,23.992,0.0,0.0,0.0,0.05,0.0,0,0,0.58,PC Lahore
2022-04-03 03:00:00,0.0,24.192,0.0,0.0,0.0,0.07,0.0,0,0,0.812,PC Lahore
2022-04-03 04:00:00,0.0,24.05,0.0,0.0,0.0,0.06,0.0,0,0,0.696,PC Lahore
2022-04-03 05:00:00,0.002,23.958,0.701,0.68,0.68,0.7,0.0,0,0,8.12,PC Lahore
2022-04-03 06:00:00,0.06,23.575,21.032,15.54,15.54,12.0,3.539999999999999,0,0,139.2,PC Lahore
2022-04-03 07:00:00,0.186,24.818,65.199,51.12,51.12,50.42,0.6999999999999957,0,0,584.872,PC Lahore
2022-04-03 08:00:00,0.367,27.592,128.645,107.78,107.78,107.18,0.5999999999999943,0,0,1243.288,PC Lahore
2022-04-03 09:00:00,0.529,29.808,185.43,163.24,163.24,163.67,0.0,0,0,1898.572,PC Lahore
2022-04-03 10:00:00,0.655,32.458,229.597,203.58,203.58,204.41,0.0,0,0,2371.156,PC Lahore
2022-04-03 11:00:00,0.728,33.9,255.186,225.61,225.61,225.12,0.4900000000000091,0,0,2611.392,PC Lahore
2022-04-03 12:00:00,0.748,35.058,262.196,230.16,230.16,230.98,0.0,0,0,2679.368,PC Lahore
2022-04-03 13:00:00,0.7,36.108,245.371,211.05,211.05,212.77,0.0,0,0,2468.132,PC Lahore
2022-04-03 14:00:00,0.591,36.575,207.163,172.93,172.93,171.91,1.0200000000000102,0,0,1994.156,PC Lahore
2022-04-03 15:00:00,0.437,36.525,153.182,120.41,120.41,120.46,0.0,0,0,1397.336,PC Lahore
2022-04-03 16:00:00,0.235,35.758,82.375,56.82,56.82,55.52,1.2999999999999972,0,0,644.032,PC Lahore
2022-04-03 17:00:00,0.065,34.125,22.784,14.38,14.38,13.51,0.870000000000001,0,0,156.716,PC Lahore
2022-04-03 18:00:00,0.001,32.825,0.351,0.3,0.3,0.17,0.12999999999999998,0,0,1.972,PC Lahore
2022-04-03 19:00:00,0.0,31.775,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
2022-04-03 20:00:00,0.0,30.883,0.0,0.0,0.0,0.0,0.0,0,0,0.0,PC Lahore
